Time QueueLength
45485.0642856 26
45485.3158104 25
45486.2638609 26
45486.3331793 25
45487.0646497 26
45487.1683544 27
45487.2664392 28
45487.7835628 27
45488.0687722 26
45488.6785381 27
45488.8487923 26
45489.0511595 25
45489.1885337 24
45489.5158921 23
45489.6083613 22
45490.1131101 23
45490.1885209 22
45490.4922405 23
45491.5577035 22
45491.9564007 23
45492.4545491 24
45492.8805144 25
45493.4126806 26
45493.8502607 25
45494.0821428 26
45494.5277213 25
45494.8786196 24
45495.211089 25
45495.2393255 26
45495.3758871 27
45497.3866318 28
45497.7339978 27
45498.0648481 28
45499.5975492 27
45499.9307215 26
45500.3153608 25
45500.4719102 26
45501.0912268 25
45501.6528581 26
45501.734024 25
45501.8201777 24
45502.2728885 23
45502.5407476 24
45502.7763224 23
45502.8752893 22
45504.0109918 21
45505.0664303 20
45505.7504086 19
45505.8505371 18
45506.2831668 17
45507.1061933 18
45507.2165508 17
45507.2712185 18
45507.4506726 19
45508.336721 18
45508.4679733 19
45509.3407607 20
45509.7448044 21
45509.7636495 22
45510.628318 23
45510.8669999 22
45510.9561384 21
45511.340924 20
45511.5824172 19
45512.3855199 20
45512.3874428 21
45512.7399257 22
45513.6438751 21
45513.9971838 22
45514.2423445 23
45514.3484755 22
45514.4742487 21
45514.8878806 20
45515.5159008 19
45515.6459552 20
45515.6755989 21
45515.6762 22
45515.9190914 23
45519.0454759 24
45519.3013517 25
45519.5574324 26
45519.8616583 27
45520.1767129 26
45520.3456928 25
45520.4009022 24
45521.6270683 25
45521.8071775 24
45522.0379596 23
45522.1429971 24
45523.0814821 25
45523.2883452 24
45523.5104315 25
45523.650718 24
45524.1753395 23
45526.7132899 24
45526.9535965 25
45527.1927188 26
45527.5284941 25
45528.851711 24
45529.0095957 25
45529.4772205 26
45529.5030952 27
45529.9715644 28
45529.9823676 27
45530.9200508 28
45531.2216389 27
45531.3073263 26
45531.4956918 25
45532.3231897 24
45532.5720942 25
45534.5812423 26
45535.5245429 25
45536.6416334 26
45537.4707597 25
45537.8985812 24
45537.9502306 23
45537.985535 22
45537.9934838 21
45538.062748 20
45538.1222778 21
45538.5659154 22
45538.6677376 23
45539.3408884 22
45539.5207407 23
45540.7508124 24
45541.7014309 25
45541.9914526 26
45542.0282305 27
45542.8043412 28
45543.1329504 29
45543.135987 30
45543.4309089 29
45543.8823861 28
45544.1095983 27
45544.5117993 28
45548.7000505 29
45549.2337483 28
45549.2906592 27
45549.4758783 28
45550.0160264 29
45550.8681229 28
45551.0317879 29
45551.097701 28
45551.4549788 27
45551.66602 26
45552.1640256 27
45552.8318162 26
45553.4583921 27
45554.2657081 26
45554.3659611 27
45554.3821406 28
45554.8243887 27
45555.3646213 26
45555.392213 25
45555.8957556 24
45555.9279985 25
45555.9886179 24
45556.5926222 23
45556.6160354 24
45556.8493219 25
45556.9490137 26
45557.9102743 27
45559.8390671 28
45560.228635 29
45560.7393889 28
45561.2855903 29
45561.5403435 28
45561.5637841 27
45561.7374263 28
45562.0484889 27
45562.0540208 26
45563.3216841 25
45563.3426925 24
45563.8610708 23
45564.5726949 24
45564.9899019 23
45565.1973753 24
45565.4608746 25
45566.0440959 24
45566.8561933 23
45567.1804793 24
45568.3467832 25
45568.8237735 26
45569.5979306 25
45571.4536762 24
45571.8566845 25
45572.0611435 24
45572.6884614 23
45573.3681741 24
45573.8580581 23
45574.2765408 24
45574.3745311 23
45574.952422 22
45575.2635621 23
45575.7317529 24
45576.3952204 25
45577.4765928 24
45578.0966828 23
45578.8494921 24
45578.9667794 23
45579.3476211 24
45581.6059572 25
45581.7849245 26
45582.2647881 25
45582.5559569 26
45582.6864667 27
45584.2690577 26
45586.7322113 27
45587.008794 26
45587.4585309 27
45587.4688811 28
45587.4741801 27
45587.5815317 28
45588.2951699 29
45588.489475 30
45589.6212337 29
45590.8999251 28
45592.8476231 29
45593.110662 30
45593.2874807 29
45594.07054 30
45594.2805765 31
45594.600555 32
45594.8930419 33
45595.5182571 32
45596.1356751 33
45598.172412 34
45598.3083989 33
45600.8812012 32
45601.1914271 31
45602.0702106 32
45602.5425596 31
45604.430789 32
45604.5377391 33
45605.0545208 34
45605.3834738 35
45605.4448457 36
45605.7676957 37
45605.8441533 36
45605.8864684 37
45606.0439547 38
45607.3484322 39
45607.3527984 38
45608.0454555 39
45608.1417274 40
45608.1481371 41
45609.0342266 40
45609.4314807 41
45609.5320628 42
45610.4704996 41
45610.6403519 40
45611.0762197 41
45611.2020122 40
45611.6816967 39
45612.1403827 40
45612.2950758 41
45613.4247867 40
45613.4531095 39
45613.8734269 38
45614.6002401 39
45614.605634 38
45614.7467383 37
45615.1902303 38
45615.706117 39
45616.4784146 38
45616.9578438 39
45617.5181485 38
45619.5888519 39
45619.8523121 38
45620.0217881 37
45620.1195735 36
45620.4631268 37
45620.5675582 38
45621.2639154 37
45622.168685 38
45622.2050273 39
45622.3389934 40
45622.3828461 41
45622.8825098 42
45622.9907023 43
45623.4567921 44
45623.6899737 45
45624.1540242 44
45624.5244728 43
45624.5598485 42
45624.7412212 41
45625.6164985 42
45625.688203 43
45626.7961835 42
45627.0994477 41
45627.8468199 42
45628.1250825 43
45628.1321909 42
45628.245673 43
45628.8032097 44
45629.4944167 45
45629.7423332 46
45629.8217823 47
45630.0165721 48
45630.283798 47
45630.8624662 48
45631.0053749 49
45632.0093738 50
45633.6440401 51
45634.3233972 50
45635.0674535 49
45635.080546 50
45635.5940739 51
45636.004359 50
45636.7475523 49
45637.9922766 48
45638.2702447 47
45639.1261102 48
45639.4950333 47
45639.84353 46
45640.5159655 45
45640.7618493 46
45641.5211001 45
45641.8713373 44
45641.994922 43
45642.160755 44
45642.9821476 45
45643.2205916 46
45644.0176451 45
45645.1743111 44
45645.6004741 45
45646.2037603 44
45646.3227028 45
45647.0169257 44
45647.0737077 43
45648.4444614 42
45648.8835621 43
45649.0277377 42
45649.6398737 41
45649.8157001 42
45650.1295769 41
45650.6598855 42
45652.8071269 43
45653.4586297 42
45654.2023254 41
45654.4306747 42
45655.5010715 41
45655.6408535 40
45656.2821155 41
45656.3558948 40
45656.6329274 39
45657.0252663 40
45657.9284405 41
45658.2058406 40
45658.2611751 41
45658.9717131 42
45659.6468618 43
45660.0145934 44
45661.1414607 45
45661.9955025 46
45662.2542175 47
45662.295161 46
45663.3269028 47
45663.7221921 46
45664.2225927 45
45664.3522747 44
45664.5227819 43
45665.7768603 42
45666.1518971 41
45666.3196331 40
45666.8076061 39
45667.4761908 40
45667.9978942 39
45668.0931826 40
45668.7643911 39
45669.2782562 38
45669.7957464 37
45670.0695234 38
45670.3508207 39
45670.4233344 40
45670.9388721 41
45671.27909 42
45671.3275447 41
45671.6350755 40
45671.7214981 41
45672.2921096 40
45672.3010951 39
45672.4429626 40
45672.7204935 39
45672.8022089 38
45672.9529793 39
45673.1138238 40
45673.2315549 41
45673.4579453 42
45673.5222726 43
45674.1416845 44
45674.2940515 43
45674.5098206 42
45675.278147 43
45675.7364035 44
45676.6301724 43
45676.9934622 44
45677.2332525 45
45677.3508206 46
45678.2517603 45
45678.2738981 44
45678.2764131 45
45678.3724162 46
45678.7719075 47
45679.7000935 48
45680.3879918 49
45682.2834085 48
45682.304118 47
45682.9663543 46
45684.1176687 45
45684.4413837 44
45686.4653746 43
45686.8803078 42
45687.0311255 43
45688.9220388 44
45689.4122868 43
45689.4606336 44
45689.7703686 43
45690.5955043 44
45691.0954422 45
45691.4733074 46
45691.6600389 47
45691.7782881 46
45691.9460755 45
45692.0703947 44
45692.316902 45
45693.2337714 46
45693.5565477 45
45694.2817738 46
45694.3236983 47
45694.8573075 46
45695.6685815 45
45696.5374256 46
45697.2313312 45
45699.5052916 44
45699.6819524 45
45700.1888791 44
45700.9315059 43
45701.1331727 42
45701.3632767 43
45701.8466955 42
45702.0092294 41
45702.3148138 40
45702.8354187 39
45705.5730443 38
45705.7793468 37
45705.8247808 36
45706.5622465 35
45706.9885055 36
45707.1354968 37
45707.6281542 38
45708.1650202 37
45708.2281506 38
45708.4011584 39
45708.6392857 40
45708.9886037 39
45708.9980073 38
45709.3631995 37
45711.4747695 36
45712.2735928 35
45712.5431632 34
45712.7112785 35
45713.0012172 34
45713.1873639 35
45713.3871807 36
45713.5840241 35
45714.3235353 36
45714.7647618 35
45714.8456909 36
45715.2106554 37
45715.2468961 36
45715.4199685 35
45715.4433293 34
45715.5219556 33
45715.8493638 34
45717.4611413 33
45717.6382142 34
45717.8157526 33
45719.4072496 34
45720.1894079 35
45720.3993725 36
45720.4309448 35
45721.5514023 36
45724.2122553 35
45724.376676 36
45725.0674485 35
45725.5313668 36
45725.5668506 37
45725.9715003 38
45726.6711587 39
45726.8211017 38
45726.9271433 37
45727.3290428 38
45732.3128357 39
45733.5651393 38
45734.1674452 39
45734.4671411 40
45735.0936433 39
45737.3759129 40
45738.3455411 41
45738.4406713 40
45739.1434397 41
45740.1808959 40
45740.4492597 41
45740.4503327 40
45741.2969485 39
45741.3859127 38
45741.6254038 39
45742.4097812 38
45742.5835131 37
45743.0035674 36
45743.9567363 35
45743.9849874 36
45744.7836335 37
45744.8953352 36
45744.9298281 37
45745.4546911 36
45745.7082398 37
45746.1512033 38
45746.4790546 39
45746.5327501 38
45747.0138543 37
45747.1383535 38
45747.891969 37
45748.1249633 38
45748.4650923 37
45749.9004178 36
45750.2535456 35
45750.2627089 36
45750.5927578 37
45750.6016855 36
45751.4617924 35
45752.5242687 36
45752.5842831 35
45753.4629819 34
45754.5621545 33
45754.6851934 34
45755.2381614 35
45756.1950071 34
45756.7662914 33
45757.2997358 32
45757.6001473 33
45757.7020894 32
45757.847459 31
45758.197376 32
45758.6584138 33
45759.05473 34
45759.3343376 35
45759.5141238 36
45760.7052336 35
45761.6580562 34
45761.9482484 35
45761.9763463 36
45762.0662297 37
45762.1117622 36
45762.2680954 37
45762.5835743 36
45763.1578114 35
45763.2996583 36
45763.6720977 35
45764.2411074 34
45764.4276753 35
45765.3545967 36
45765.6749203 37
45765.6895585 38
45765.835477 37
45766.5627367 38
45766.8314875 37
45767.0142776 38
45767.2943753 37
45768.0621076 38
45768.0644206 39
45769.0734243 38
45769.9030768 37
45770.1527939 38
45771.3827679 37
45772.8486048 38
45773.5547102 37
45773.9131573 36
45774.3467977 37
45774.4790895 38
45774.6750782 39
45775.3124709 40
45775.762737 41
45776.5789001 40
45776.6194225 39
45777.2101066 38
45778.7826134 37
45778.9323023 36
45779.7991022 35
45779.9184622 34
45780.2056214 35
45781.5638721 36
45781.8920657 37
45784.0411286 36
45785.8398167 37
45786.041056 36
45786.166379 37
45786.5334701 36
45786.7613572 37
45786.9684723 36
45787.4192951 37
45787.4200798 36
45787.8786044 35
45788.3104404 34
45788.4268718 35
45790.2451224 36
45791.2712742 35
45791.5920996 34
45792.118059 35
45792.4773202 36
45792.7390957 35
45794.3694778 36
45794.4019325 37
45794.7834161 36
45794.9493169 37
45795.0089801 38
45795.1881424 37
45795.5068438 36
45795.6648008 37
45796.0055056 38
45796.9111525 37
45797.1114456 38
45797.2383192 39
45797.2874821 40
45798.8629559 39
45799.2850089 40
45800.4174857 41
45801.2790457 40
45801.4961172 41
45801.7767469 42
45802.7742298 43
45804.2868797 44
45804.4497983 45
45804.9200578 44
45805.2844997 43
45805.4163796 42
45805.8468864 43
45806.2576958 42
45807.5513181 43
45808.3040203 44
45809.994513 43
45810.1581304 44
45810.4801818 45
45810.8567238 46
45811.8315222 47
45812.3147549 48
45812.4036603 49
45812.9277268 50
45813.0587006 49
45813.3349993 48
45813.915576 47
45814.1556035 46
45814.4284646 47
45814.8655345 46
45814.9354016 47
45815.1742744 46
45815.5295996 47
45815.6744851 48
45817.1164939 47
45817.2178791 46
45817.8132392 45
45818.0683106 44
45820.4643337 43
45820.7228212 42
45821.0761703 43
45821.109182 42
45821.3494889 43
45821.9075362 42
45822.2691926 41
45822.6475269 42
45822.7456465 43
45823.0904659 42
45825.2078641 43
45825.6936758 44
45827.107202 45
45829.5175392 46
45829.7393647 47
45829.794489 48
45829.8421519 47
45830.2124921 46
45830.9099752 47
45831.0552449 48
45831.7130979 47
45832.5871298 46
45832.6010267 45
45832.7163235 46
45835.5876455 45
45836.1990957 46
45836.5275825 47
45838.3523576 46
45839.1260149 47
45839.1937136 48
45839.4623497 47
45839.6254693 46
45840.2717324 47
45840.6158827 46
45841.023079 47
45841.063236 48
45841.5086287 47
45841.9518417 46
45842.4673799 45
45842.677127 46
45842.7030851 45
45842.9305955 44
45842.9856435 45
45843.1817954 46
45843.7945431 47
45844.3173185 48
45844.4681686 49
45844.598384 50
45846.9534095 51
45847.0568658 52
45847.2763938 51
45847.604295 50
45848.1914116 51
45848.6909843 50
45848.8982498 51
45849.2146591 50
45849.7714764 51
45850.0658998 52
45850.6894814 51
45852.0112177 50
45852.0577165 49
45852.7438077 50
45853.0119592 49
45853.6624555 50
45854.0696883 51
45854.4121672 50
45854.7269359 51
45854.7307118 50
45854.8555977 49
45855.0573268 48
45855.5118487 47
45856.7427296 48
45856.8329871 47
45856.9850172 46
45857.2475186 47
45857.5284546 46
45857.7422758 47
45858.7894657 48
45858.8186895 47
45859.0272299 48
45861.7935457 47
45861.8677722 48
45862.0150781 47
45862.0695884 46
45863.0716457 45
45863.2776502 46
45864.4889841 45
45864.5619825 46
45864.6247864 45
45864.8562578 46
45865.0007832 45
45865.158293 46
45865.4702821 45
45865.589791 46
45866.1044273 45
45866.7236125 44
45867.1662638 45
45867.2303072 44
45867.2314331 45
45868.0988768 44
45868.2553766 45
45868.5596826 44
45869.1741184 45
45869.6864911 46
45869.8870725 47
45870.4826874 46
45870.6651208 45
45870.9485674 46
45871.264718 47
45871.7988297 48
45871.9869022 47
45872.2401625 48
45873.127422 47
45873.2453971 48
45879.5968407 49
45879.5987496 48
45880.5151694 47
45880.5849093 46
45880.7840937 45
45881.2371482 44
45881.3073459 43
45881.7463161 42
45882.4949594 41
45882.6660178 40
45882.6879364 41
45883.197109 42
45883.4111716 41
45884.325602 40
45885.4706989 39
45885.6082074 38
45885.8928096 37
45886.0683819 38
45886.9746524 39
45887.0251688 40
45887.8766011 41
45887.9133022 40
45888.0223573 39
45888.6812773 38
45888.8114487 39
45888.8820002 40
45889.1786215 41
45890.7782135 42
45890.9081237 41
45890.9865145 40
45891.2062065 39
45892.9927447 40
45893.626244 39
45893.7557947 38
45893.8810973 39
45894.0004738 38
45894.6374798 37
45894.8897192 36
45896.0905205 37
45897.4291373 38
45898.5902694 37
45899.0085645 36
45899.1954992 35
45900.1863615 34
45900.5340651 33
45900.6154772 32
45900.6946095 31
45901.950687 30
45903.8668148 31
45903.9871964 32
45904.158434 31
45904.1598131 30
45904.3357088 29
45906.2532904 30
45906.4388578 29
45906.5445069 28
45906.6110163 27
45906.7245463 28
45907.2288115 27
45908.3642043 26
45908.5826395 27
45909.7688606 28
45910.3882215 29
45911.1912085 30
45912.2815852 29
45912.7644302 28
45913.8226377 27
45914.5351901 28
45914.9336606 27
45915.6811287 26
45916.1445388 27
45916.3408986 28
45916.5461523 29
45916.7709768 30
45917.151249 31
45917.3363922 30
45918.0635054 29
45918.2153064 28
45918.3323464 27
45918.7470077 26
45919.1915333 27
45919.8692511 28
45920.1613962 29
45920.1844234 30
45920.4304859 31
45921.0407161 32
45921.067093 31
45921.17684 30
45921.9617923 31
45922.050643 32
45923.5374688 31
45924.0404358 32
45924.1878331 33
45924.4203966 32
45924.5950943 33
45925.7606902 34
45925.9039462 33
45926.0131436 34
45926.4541902 33
45926.9526129 34
45926.983325 35
45927.3160766 36
45927.4845986 37
45927.5422133 36
45927.6970374 37
45927.8841773 36
45928.8406151 35
45929.2294229 36
45930.2453295 35
45931.2992314 34
45931.9933975 33
45932.0528046 32
45932.3163379 33
45932.525009 32
45933.7185453 33
45933.7886409 34
45934.17125 33
45934.8687604 32
45934.9596305 31
45935.9289423 32
45937.4485276 31
45938.5584502 30
45939.6791569 29
45939.7726431 28
45939.7890551 27
45940.6668102 26
45940.7463467 25
45941.7102885 26
45942.0826671 27
45942.607474 28
45942.9926559 29
45943.148688 30
45943.7077408 31
45945.3656265 30
45945.5508306 29
45946.2047644 28
45946.7574038 27
45947.5256545 28
45947.6631233 29
45948.2039953 28
45948.5034577 27
45948.969652 26
45949.7337337 25
45951.3606222 26
45951.6965058 27
45952.6836591 26
45954.5288968 25
45955.7317472 24
45956.0031943 23
45956.5713373 22
45956.7837788 23
45957.0855992 24
45957.3650159 23
45957.477243 24
45957.5332536 25
45957.8841708 26
45959.4088861 25
45959.5224947 24
45960.0508985 25
45960.1837277 26
45961.9687958 27
45962.5022462 26
45962.6669986 27
45963.0375133 26
45963.0394082 27
45963.0702259 26
45963.1922917 25
45963.5355092 24
45964.7540666 23
45965.6698653 24
45965.7835035 25
45966.3495611 26
45967.0879554 25
45967.3232786 26
45968.4128005 25
45968.5628479 24
45970.0190933 23
45970.1496014 22
45970.5743397 21
45970.8175223 20
45970.8368106 21
45970.9869694 20
45972.110301 21
45973.7398409 22
45974.3394009 21
45974.4379437 20
45974.6886431 19
45976.4412967 20
45976.5644477 19
45977.4867867 18
45977.5641139 19
45978.3230072 20
45978.8286825 19
45979.4076254 18
45979.4781083 19
45980.3388793 20
45981.2125752 19
45981.3856716 20
45982.0444197 21
45982.2928471 22
45982.9178974 23
45983.4033369 22
45984.1534197 21
45985.0524605 20
45985.3086382 19
45985.5587032 20
45985.6773165 19
45986.2729893 20
45986.9098201 19
45987.1891604 18
45987.3638785 17
45987.6758768 16
45987.695447 17
45988.5113883 16
45988.7144186 17
45988.9091569 18
45989.0037218 19
45989.4198196 20
45989.4885411 19
45989.8348631 20
45990.2025302 19
45991.8237392 20
45992.2874867 21
45992.6923885 22
45993.0448767 21
45993.1724764 22
45993.2974987 21
45993.7532932 20
45994.1114894 19
45997.1088155 20
45998.2868542 19
45998.3867366 20
45999.2757245 19
45999.8259809 18
46000.5039 19
46000.9982864 18
46001.7546769 19
46002.1127817 20
46002.2193368 19
46002.2355016 18
46002.9242448 17
46003.4512056 16
46003.680352 15
46005.5289462 16
46005.7227251 15
46007.2494264 16
46007.4355495 17
46008.3808334 16
46008.6727891 15
46009.3753633 14
46009.4967268 15
46009.8026622 14
46009.9303224 15
46011.7406335 14
46012.1375824 15
46012.2655014 16
46012.9285964 17
46013.5106013 18
46013.546436 19
46013.5928283 18
46013.5980953 19
46014.9688418 20
46015.3971162 19
46015.4132996 18
46017.050515 17
46017.8720731 18
46017.9556079 19
46018.2095351 18
46018.7928619 17
46018.8354682 16
46018.8809544 15
46019.3273468 14
46020.3848548 13
46021.2726791 12
46021.3520562 11
46022.0770755 10
46022.1979142 9
46022.222942 8
46022.7726641 7
46023.4846326 6
46023.6903966 5
46024.8261918 4
46024.9914757 3
46025.2496122 4
46025.675499 3
46025.9701425 4
46026.6244947 3
46026.768566 4
46027.4645503 3
46027.6734683 2
46027.9165997 3
46028.7338172 4
46028.7529692 5
46029.1111019 4
46029.2456141 5
46029.4473941 6
46029.8349521 7
46030.3705858 6
46030.5466965 7
46032.0433902 8
46032.6034843 9
46032.7076887 10
46033.0717047 9
46033.0835103 10
46033.4712443 9
46034.592767 10
46034.6908209 11
46034.8642863 12
46034.9116257 13
46035.6644503 14
46036.2204197 15
46036.5649593 14
46038.2567668 13
46038.7361367 12
46039.0904516 13
46039.1208244 14
46039.5391735 13
46039.668639 14
46039.8904389 13
46040.0408595 14
46040.9213109 15
46040.9548157 14
46041.5777236 13
46041.5980039 12
46042.1403779 11
46043.4384457 12
46044.2652508 13
46044.9905081 14
46045.7911972 13
46046.5920662 12
46046.7622116 13
46047.4779946 14
46047.756677 13
46047.7952443 12
46049.6104642 13
46049.7675775 12
46050.2060004 11
46050.6592418 12
46051.1087954 11
46051.429504 10
46051.7281154 9
46052.8134848 10
46053.1827179 9
46054.0817956 10
46054.1235594 9
46054.3865581 10
46055.2032532 9
46055.6199738 10
46056.7011042 11
46057.1535972 10
46057.6193282 9
46058.6613242 8
46059.0659256 7
46059.9035158 8
46060.1213728 7
46060.7817371 8
46061.0038456 7
46063.3085673 6
46064.3719016 7
46065.4905528 6
46066.2157513 5
46066.7238949 6
46067.0652453 5
46068.5206862 6
46068.8959862 7
46069.6404047 6
46069.7305554 7
46069.8551332 6
46070.5601594 5
46071.4038666 6
46071.8853566 5
46072.2440761 6
46072.9413262 5
46072.9530485 4
46073.2655237 5
46074.9665642 4
46076.6391001 3
46076.729781 4
46076.7951905 3
46079.4874434 4
46079.5802626 3
46080.1886285 2
46080.489106 3
46081.1455977 4
46082.1462549 5
46082.5565702 6
46083.323893 7
46083.5892539 6
46085.0243193 5
46085.1548262 6
46085.3213953 5
46086.1957767 6
46086.2159518 5
46086.3094349 4
46086.9342023 5
46088.5126221 6
46089.7562675 5
46090.0550797 6
46090.1710423 7
46090.5663285 8
46090.7338849 7
46092.2919747 6
46092.9662299 5
46093.2304779 4
46094.7452406 5
46095.0972086 6
46095.2598563 5
46096.895151 6
46100.020906 7
46100.5819562 6
46100.9210176 5
46100.9640559 4
46101.8995433 5
46102.2658371 6
46102.8844715 7
46102.9052809 8
46102.9861731 9
46103.6570575 10
46109.3600696 11
46110.3625741 12
46110.9495029 13
46111.023271 12
46111.0458959 13
46113.2857422 14
46113.7698354 13
46113.9610934 14
46113.9811733 13
46114.4061091 12
46114.8947728 11
46115.3932243 12
46116.4010299 13
46116.6045779 12
46117.2697898 11
46117.4823785 12
46117.8418269 11
46118.386931 12
46118.422442 11
46119.33077 10
46119.3367389 11
46119.9362723 10
46120.8155675 11
46123.1103156 10
46123.311517 11
46123.4140664 10
46124.5815694 11
46124.8692561 12
46124.9981337 11
46126.0575844 10
46126.7171156 11
46127.219657 12
46128.5546649 11
46128.7333792 12
46129.0509336 11
46129.6603403 10
46130.3189255 9
46131.7115465 10
46132.6094194 11
46132.8538604 12
46133.0716795 13
46133.492469 14
46133.5768673 15
46134.2944897 14
46135.2731394 15
46136.6399692 14
46137.5254438 15
46139.1280407 14
46139.4228547 13
46139.5782514 14
46139.8224075 13
46139.9269765 12
46141.209346 11
46141.3003003 10
46141.5345783 9
46141.8623895 8
46142.0456541 9
46142.71313 8
46143.598263 7
46143.6058986 8
46144.1528872 9
46144.1707043 8
46144.2371216 9
46144.8004743 8
46145.4733749 9
46146.7765193 10
46147.5770006 9
46147.9812955 10
46148.0685268 9
46148.3621292 10
46148.9813695 9
46149.2869455 8
46149.6451464 7
46149.6848297 6
46151.9672676 5
46152.0671998 4
46152.5239606 3
46152.7091599 4
46153.1668739 5
46153.4205353 4
46154.0647752 3
46154.233692 4
46154.4100683 3
46154.8544844 4
46154.9671374 5
46155.6526987 4
46155.8662954 3
46156.4130879 2
46156.4671765 1
46157.756573 2
46158.4894525 3
46158.973161 4
46158.9907083 3
46159.5948616 4
46159.6073226 3
46159.7175032 4
46159.8748383 3
46160.2472807 2
46160.4068226 1
46161.0178653 0
46163.5252647 1
46163.5758863 0
46163.9115993 1
46164.5498289 0
46165.8220632 1
46166.2616535 2
46166.5408291 3
46166.7498769 2
46167.0874434 1
46167.1580904 0
46167.8327171 1
46168.0332682 2
46168.6328952 1
46168.6885154 0
46171.8930396 1
46171.9562754 2
46172.2414153 3
46172.3363547 4
46172.6471408 5
46172.97772 6
46173.5732356 5
46174.7927617 4
46176.0467372 3
46176.5311369 4
46176.8889639 5
46177.2994069 6
46177.7580825 5
46178.437233 6
46178.5725427 5
46178.7957171 4
46179.3094892 5
46180.480908 4
46181.2794679 5
46182.2934867 6
46183.4495789 5
46183.9213188 4
46185.1377334 5
46185.8025157 4
46185.8764616 5
46186.7856377 4
46187.7167835 5
46188.0808551 4
46188.7321443 5
46189.0878566 6
46190.1716255 7
46190.4594234 6
46192.9162365 5
46193.6323188 4
46193.6747475 3
46193.8775127 2
46194.0939247 3
46194.6100275 4
46194.769291 3
46195.3364098 4
46195.8126692 5
46196.7939389 6
46197.1479073 5
46197.5743889 6
46198.1309839 5
46198.3968916 6
46198.4655781 5
46198.8535171 4
46199.0271141 5
46199.113189 4
46200.3044539 5
46200.5890871 4
46200.7626168 3
46200.8138477 4
46201.3400647 5
46201.3696703 6
46201.4278218 5
46201.5257505 6
46201.672104 7
46202.1060554 8
46202.1608048 9
46202.4605487 8
46202.6463296 9
46202.6692939 10
46203.3582445 9
46203.7636605 10
46204.2068453 11
46204.5479269 10
46204.6152449 11
46205.1273136 12
46206.0813495 13
46206.480749 12
46206.5661964 11
46206.7720485 12
46207.1992221 11
46207.9786752 10
46208.4157604 11
46208.4184106 10
46209.3394798 9
46209.6245121 8
46209.9890075 7
46210.2875027 8
46210.4369891 9
46211.368158 8
46212.0624618 7
46212.3023539 6
46212.7323177 7
46213.2569696 8
46213.3574139 9
46213.5753911 8
46214.4217892 7
46215.1483276 6
46215.7824844 5
46216.817293 6
46216.8325604 7
46217.7545622 6
46217.8551137 7
46218.1442103 6
46219.1916071 7
46219.4680133 6
46219.5866191 7
46222.2318567 8
46222.2650259 7
46222.4748976 6
46222.9768416 7
46223.5329823 8
46223.6275124 9
46223.9094975 8
46224.1048611 7
46224.6162851 8
46225.1405234 7
46225.6696673 6
46225.8251004 7
46227.1771794 8
46227.2264897 9
46227.5232264 8
46227.8877997 7
46228.8479905 8
46228.9606744 7
46229.1828408 6
46229.4774841 5
46229.6909662 4
46229.8787325 5
46231.1111445 6
46231.713306 5
46233.0432522 4
46234.2185266 3
46234.327627 2
46234.5083661 1
46235.1285352 2
46236.0372568 3
46237.7325905 4
46238.7554405 3
46239.1463773 2
46239.5919683 1
46239.6220492 0
46239.7772586 1
46240.5807393 0
46240.9955389 1
46241.0399942 0
46241.1212521 1
46241.6152969 0
46241.8516952 1
46242.1832716 0
46243.0282767 1
46243.0461771 0
46245.6337783 1
46246.5027956 0
46247.1872275 1
46247.9247999 0
46248.3435729 1
46248.4205206 0
46249.3597275 1
46249.6067849 0
46254.9198409 1
46254.9777143 0
46255.8738573 1
46256.3148335 0
46260.1799696 1
46260.628948 0
46260.8083048 1
46261.1902677 0
46261.2882946 1
46261.3267742 0
46262.2037263 1
46262.2877338 2
46263.8466466 3
46264.2688151 2
46265.8645828 1
46266.1964534 2
46266.2700714 1
46266.9503547 0
46267.2071617 1
46267.8922176 2
46267.9515042 1
46268.1544386 0
46270.3787202 1
46270.578074 2
46270.9703772 1
46271.4012413 0
46272.6572243 1
46272.6632268 0
46273.0867853 1
46273.1245402 2
46273.5361214 1
46273.5555773 2
46273.7753997 1
46273.913559 0
46276.9488683 1
46276.9693963 2
46278.0298419 1
46279.0614442 0
46280.9480845 1
46283.1329257 0
46283.9926531 1
46284.4123334 0
46284.420691 1
46284.9282169 2
46285.0706181 1
46285.7131471 0
46287.2218187 1
46288.8002713 2
46291.0990569 1
46292.4249265 2
46292.7757877 1
46292.9127054 2
46293.2853388 1
46293.328446 0
46296.0361333 1
46296.1589131 2
46296.3495327 1
46296.8412426 0
46297.8924001 1
46299.4305451 2
46300.1958366 3
46301.4201615 4
46301.4405162 5
46302.5190269 4
46302.8235183 3
46303.0461006 4
46303.7916699 5
46304.8266309 4
46305.6482156 5
46305.7857097 6
46305.8760251 7
46305.8973355 6
46305.9199843 5
46306.1455474 6
46306.1699469 7
46306.3980548 6
46306.7610483 7
46307.0752684 8
46307.8555339 9
46308.0857269 10
46308.2776059 11
46308.8145494 10
46310.1746013 11
46311.0282561 12
46311.0943324 11
46311.9272372 10
46312.7884908 9
46314.5310961 8
46314.5565361 9
46314.6250606 10
46314.7011594 11
46315.7490814 10
46315.9667258 9
46316.2620448 8
46316.4702285 9
46316.6928177 10
46317.3095969 9
46318.0142848 8
46319.4372743 9
46319.7626112 10
46319.7700642 11
46320.3110273 12
46320.5996287 11
46320.7026891 10
46321.0953116 11
